geojson/39/39401.json, 39401, 中土佐町 
geojson/39/39303.json, 39303, 田野町 
geojson/39/39211.json, 39211, 香南市 
geojson/39/39210.json, 39210, 四万十市 
geojson/39/39302.json, 39302, 奈半利町 
geojson/39/39206.json, 39206, 須崎市 
geojson/39/39363.json, 39363, 土佐町 
geojson/39/39411.json, 39411, 津野町 
geojson/39/39387.json, 39387, 仁淀川町 
geojson/39/39201.json, 39201, 高知市 
geojson/39/39344.json, 39344, 大豊町 
geojson/39/39305.json, 39305, 北川村 
geojson/39/39364.json, 39364, 大川村 
geojson/39/39427.json, 39427, 三原村 
geojson/39/39304.json, 39304, 安田町 
geojson/39/39386.json, 39386, いの町 
geojson/39/39410.json, 39410, 日高村 
geojson/39/39307.json, 39307, 芸西村 
geojson/39/39203.json, 39203, 安芸市 
geojson/39/39405.json, 39405, 梼原町 
geojson/39/39424.json, 39424, 大月町 
geojson/39/39412.json, 39412, 四万十町 
geojson/39/39202.json, 39202, 室戸市 
geojson/39/39306.json, 39306, 馬路村 
geojson/39/39428.json, 39428, 黒潮町 
geojson/39/39209.json, 39209, 土佐清水市 
geojson/39/39301.json, 39301, 東洋町 
geojson/39/39205.json, 39205, 土佐市 
geojson/39/39403.json, 39403, 越知町 
geojson/39/39402.json, 39402, 佐川町 
geojson/39/39341.json, 39341, 本山町 
geojson/39/39204.json, 39204, 南国市 
geojson/39/39212.json, 39212, 香美市 
geojson/39/39208.json, 39208, 宿毛市 
