2, yokosuka, 横須賀市, https://ja.wikipedia.org/wiki/%E6%A8%AA%E9%A0%88%E8%B3%80%E5%B8%82
2, kamakura, 鎌倉市, https://ja.wikipedia.org/wiki/%E9%8E%8C%E5%80%89%E5%B8%82
2, zushi, 逗子市, https://ja.wikipedia.org/wiki/%E9%80%97%E5%AD%90%E5%B8%82
2, miura, 三浦市, https://ja.wikipedia.org/wiki/%E4%B8%89%E6%B5%A6%E5%B8%82
3, hayama, 葉山町, https://ja.wikipedia.org/wiki/%E8%91%89%E5%B1%B1%E7%94%BA
