ainoshima_fukuoka, 相島_福岡,  https://ja.wikipedia.org/wiki/%E7%9B%B8%E5%B3%B6_(%E7%A6%8F%E5%B2%A1%E7%9C%8C),  新宮町,  https://ja.wikipedia.org/wiki/%E6%96%B0%E5%AE%AE%E7%94%BA, ainoshima_fukuoka.geojson, 33.762361, 130.365139 
ainoshima_2, 藍島,  https://ja.wikipedia.org/wiki/%E8%97%8D%E5%B3%B6,  北九州市,  https://ja.wikipedia.org/wiki/%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82, ainoshima_2.geojson, 33.990278, 130.818056 
umashima_fukuoa, 馬島_福岡,  https://ja.wikipedia.org/wiki/%E9%A6%AC%E5%B3%B6_(%E7%A6%8F%E5%B2%A1%E7%9C%8C),  北九州市,  https://ja.wikipedia.org/wiki/%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82, umashima_fukuoa.geojson, 33.967167, 130.854153 
ooshima_fukuoka, 大島_福岡,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B3%B6_(%E7%A6%8F%E5%B2%A1%E7%9C%8C),  宗像市,  https://ja.wikipedia.org/wiki/%E5%AE%97%E5%83%8F%E5%B8%82, ooshima_fukuoka.geojson, 33.90225, 130.425556 
oronoshima, 小呂島,  https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%91%82%E5%B3%B6,  福岡市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E5%B8%82, oronoshima.geojson, 33.866944, 130.035833 
genkai_jima, 玄界島,  https://ja.wikipedia.org/wiki/%E7%8E%84%E7%95%8C%E5%B3%B6,  福岡市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E5%B8%82, genkai_jima.geojson, 33.69, 130.233333 
shikanoshima, 志賀島,  https://ja.wikipedia.org/wiki/%E5%BF%97%E8%B3%80%E5%B3%B6,  福岡市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E5%B8%82, shikanoshima.geojson, 33.675, 130.3 
jinoshima, 地島,  https://ja.wikipedia.org/wiki/%E5%9C%B0%E5%B3%B6,  宗像市,  https://ja.wikipedia.org/wiki/%E5%AE%97%E5%83%8F%E5%B8%82, jinoshima.geojson, 33.906039, 130.493889 
shirashima, 白島_福岡,  https://ja.wikipedia.org/wiki/%E7%99%BD%E5%B3%B6_(%E7%A6%8F%E5%B2%A1%E7%9C%8C),  北九州市,  https://ja.wikipedia.org/wiki/%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82, shirashima.geojson, 34.012403, 130.729908 
himeshima_fukuoka, 姫島_福岡,  https://ja.wikipedia.org/wiki/%E5%A7%AB%E5%B3%B6_(%E7%A6%8F%E5%B2%A1%E7%9C%8C),  糸島市,  https://ja.wikipedia.org/wiki/%E7%B3%B8%E5%B3%B6%E5%B8%82, himeshima_fukuoka.geojson, 33.570556, 130.048611 
okinoshima, 沖ノ島,  https://ja.wikipedia.org/wiki/%E6%B2%96%E3%83%8E%E5%B3%B6,  宗像市,  https://ja.wikipedia.org/wiki/%E5%AE%97%E5%83%8F%E5%B8%82, okinoshima.geojson, 34.244767, 130.105427 
nokonoshima, 能古島,  https://ja.wikipedia.org/wiki/%E8%83%BD%E5%8F%A4%E5%B3%B6,  福岡市,  https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E5%B8%82, nokonoshima.geojson, 33.620833, 130.303333 
