1, 35.094289935845, 134.82458228643904, 兵庫県, , hyogo.geojson 
2, 34.71146818078682, 135.29819264367924, 深江浜町, , fukaehamamachi.geojson 
3, 34.688153134185185, 135.27045000119705, 六甲アイランド, , rokkou_island.geojson 
4, 34.63575321565406, 135.22433233725582, 神戸空港, , kobe_airport.geojson 
5, 34.66402371355716, 135.2194838590445, ポートアイランド, , port_island.geojson 
6, 34.596607204646034, 134.48085690144387, 松島_姫路, , matsushima_himeji.geojson 
7, 34.632850951394936, 134.49882818675826, 鷹島, , takashima.geojson 
8, 34.64136771854677, 134.5857170236587, 加島, , kashima.geojson 
9, 34.644246452308714, 134.5319533979243, 黒島, , kuroshima.geojson 
10, 34.65042389593114, 134.43756364147492, 院下島, , ingeshima.geojson 
11, 34.64633760077164, 134.51060858805016, 坊勢島, , bouze_jima.geojson 
12, 34.65438155057907, 134.47972563586984, 西島_兵庫, , nishijima_hyogo.geojson 
13, 34.66459195385247, 134.5758864580117, 男鹿島, , tangashima.geojson 
14, 34.677354432221875, 134.6089676533997, 太島, , futoshima.geojson 
15, 34.67200074557565, 134.53063107017937, 家島, , ieshima.geojson 
16, 34.68532165498883, 134.63828643666415, クラ掛島, , kurakake_jima.geojson 
17, 34.7648177983057, 134.69567831659742, 灘浜＿姫路, , nadahama.geojson 
18, 34.76798797265567, 134.59966996472676, 網干, , aboshi.geojson 
19, 34.76826632696264, 134.66237738476883, 中島_飾磨, , nakajima_shikama.geojson 
20, 34.693174187507424, 134.87135519397864, 東新島_播磨町, , higashiniijima_harima.geojson 
21, 34.709151768986246, 135.34718767402575, 甲子園浜, , koushien_hama.geojson 
22, 34.7154265613028, 135.33254368500468, 西宮浜, , nishimiya_hama.geojson 
23, 34.278144230649225, 134.9577549888818, 由良港_兵庫, , yurakou_hyogo.geojson 
24, 34.292666601105324, 134.95016559708415, 成ヶ島, , narugashima.geojson 
25, 34.363057018609744, 134.83853117322226, 淡路島, , awajishima.geojson 
26, 34.710481643842954, 135.3154711928533, 南芦屋浜, , minamiashiya_hama.geojson 
27, 34.7633434959746, 134.4374965347107, 生島, , ikishima.geojson 
28, 34.16618502379053, 134.82153957452635, 沼島, , nushima.geojson 
29, 34.42348523846488, 134.90249246085318, 志筑新島, , shizuki_niijima.geojson 
30, 34.70230942870526, 134.85137275222831, 新島_播磨町, , niijima_harima.geojson 
31, 35.66327915422715, 134.67229450725193, 臼ヶ浦島, , usugaura.geojson 
