kumamoto, 熊本県, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C, 熊本県, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C, 32.7897, 130.7414

kumamoto_port, 熊本港, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E6%B8%AF, 熊本市, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E5%B8%82, 32.759682, 130.594301

shinkou, 新港, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E6%B8%AF, 熊本市, https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E5%B8%82, 32.765598, 130.583219

tomioka_port, 富岡港, https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B2%A1%E6%B8%AF, 苓北町, https://ja.wikipedia.org/wiki/%E8%8B%93%E5%8C%97%E7%94%BA, 32.526088, 130.040243

