1, 34.04736427425378, 134.5932119363697, 木材団地, , tsudakaiganchou.geojson 
2, 34.06016690262742, 134.59883076951218, マリンピア沖洲, , okinosu.geojson 
3, 33.92048760533122, 134.23833728476595, 徳島県, , tokushima.geojson 
4, 34.21102288381548, 134.61670369484503, 大毛島, , ooge_jima.geojson 
5, 34.236346935708504, 134.60268891592133, 島田島, , shimada_jima.geojson 
6, 33.84141407585557, 134.80335893349496, 前島_徳島, , maejima_tokushima.geojson 
7, 33.84534733379382, 134.79761204835302, 棚子島, , tanago_jima.geojson 
8, 33.84969382407883, 134.73710546097905, 舞子島, , maikoshima.geojson 
9, 33.84765284483049, 134.81421510147888, 伊島_阿南, , ishima_anan.geojson 
10, 33.85514957023646, 134.71108850255922, 野々島_徳島, , nonoshima_tokushima.geojson 
11, 33.86093311666817, 134.6559830327916, 小勝島, , kokatsu_jima.geojson 
12, 33.86387935810838, 134.67542231485447, 高島_阿南, , takashima_anan.geojson 
13, 33.87665502778544, 134.66929290003847, 長島_徳島, , nagashima_tokushima.geojson 
14, 33.63336720956295, 134.4238696494584, 出羽島, , teba_jima.geojson 
15, 33.638387532778125, 134.44773132746764, 津島_徳島, , tsushima_tokushima.geojson 
16, 33.63709161794961, 134.49211522848884, 大島_徳島, , ooshima_tokushima.geojson 
17, 33.76086396846803, 134.59204000348254, 箆野島, , nunoshima.geojson 
18, 33.543822630238395, 134.31961665844793, 竹ヶ島_徳島, , takegashima_tokushima.geojson 
