ootukushima, 大築島,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%AF%89%E5%B3%B6,  八代市,  https://ja.wikipedia.org/wiki/%E5%85%AB%E4%BB%A3%E5%B8%82, ootukushima.geojson, 32.485372, 130.498578 
hinoshima, 樋島,  https://ja.wikipedia.org/wiki/%E6%A8%8B%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, hinoshima.geojson, 32.383333, 130.419444 
makishima_kumamoto, 牧島_熊本,  https://ja.wikipedia.org/wiki/%E7%89%A7%E5%B3%B6_(%E7%86%8A%E6%9C%AC%E7%9C%8C),  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, makishima_kumamoto.geojson, 32.355556, 130.318611 
iwajima, 維和島,  https://ja.wikipedia.org/wiki/%E7%B6%AD%E5%92%8C%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, iwajima.geojson, 32.575556, 130.466139 
ooyanojima, 大矢野島,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%9F%A2%E9%87%8E%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, ooyanojima.geojson, 32.578639, 130.430028 
kamishima_amakusa, 上島_天草,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%B3%B6_(%E5%A4%A9%E8%8D%89%E8%AB%B8%E5%B3%B6),  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, kamishima_amakusa.geojson, 32.433333, 130.333333 
shimoshima_amakusa, 下島_天草,  https://ja.wikipedia.org/wiki/%E4%B8%8B%E5%B3%B6_(%E5%A4%A9%E8%8D%89%E8%AB%B8%E5%B3%B6),  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, shimoshima_amakusa.geojson, 32.436306, 130.083722 
gesujima, 下須島,  https://ja.wikipedia.org/wiki/%E4%B8%8B%E9%A0%88%E5%B3%B6,  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, gesujima.geojson, 32.178611, 130.026667 
goshourajima, 御所浦島,  https://ja.wikipedia.org/wiki/%E5%BE%A1%E6%89%80%E6%B5%A6%E5%B3%B6,  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, goshourajima.geojson, 32.333333, 130.35 
seshima, 瀬島,  https://ja.wikipedia.org/wiki/%E7%80%AC%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, seshima.geojson, 32.535, 130.438333 
takamokujima, 高杢島,  https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9D%A2%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, takamokujima.geojson, 32.544722, 130.391111 
tsujishima, 通詞島,  https://ja.wikipedia.org/wiki/%E9%80%9A%E8%A9%9E%E5%B3%B6,  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, tsujishima.geojson, 32.551111, 130.114722 
tobasejima, 戸馳島,  https://ja.wikipedia.org/wiki/%E6%88%B8%E9%A6%B3%E5%B3%B6,  宇城市,  https://ja.wikipedia.org/wiki/%E5%AE%87%E5%9F%8E%E5%B8%82, tobasejima.geojson, 32.600833, 130.496389 
nagaurajima, 永浦島,  https://ja.wikipedia.org/wiki/%E6%B0%B8%E6%B5%A6%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, nagaurajima.geojson, 32.542917, 130.41691 
nakajima_kumamoto, 中島_熊本,  https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B3%B6_(%E7%86%8A%E6%9C%AC%E7%9C%8C),  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, nakajima_kumamoto.geojson, 32.530556, 130.433056 
nogamajima, 野釜島,  https://ja.wikipedia.org/wiki/%E9%87%8E%E9%87%9C%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, nogamajima.geojson, 32.583333, 130.385833 
hiaijima, 樋合島,  https://ja.wikipedia.org/wiki/%E6%A8%8B%E5%90%88%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, hiaijima.geojson, 32.540278, 130.401389 
maejima_kumamoto, 前島_熊本,  https://ja.wikipedia.org/wiki/%E5%89%8D%E5%B3%B6_(%E7%86%8A%E6%9C%AC%E7%9C%8C),  天草市,  https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%8D%89%E5%B8%82, maejima_kumamoto.geojson, 32.523889, 130.4275 
ysgyujima, 野牛島,  https://ja.wikipedia.org/wiki/%E9%87%8E%E7%89%9B%E5%B3%B6,  上天草市,  https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%A4%A9%E8%8D%89%E5%B8%82, ysgyujima.geojson, 32.57, 130.455 
