ishima, 石島,  https://ja.wikipedia.org/wiki/%E4%BA%95%E5%B3%B6,  玉野市,  https://ja.wikipedia.org/wiki/%E7%8E%89%E9%87%8E%E5%B8%82, ishima.geojson, 34.5011568, 134.01543 
inu_jima, 犬島,  https://ja.wikipedia.org/wiki/%E7%8A%AC%E5%B3%B6,  岡山市,  https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B1%B1%E5%B8%82', inu_jima.geojson, 34.562694, 134.101778 
oozuchi_jima, 大槌島,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%A7%8C%E5%B3%B6,  玉野市,  https://ja.wikipedia.org/wiki/%E7%8E%89%E9%87%8E%E5%B8%82, oozuchi_jima.geojson, 34.418907, 133.92266 
kamashima, 釜島,  https://ja.wikipedia.org/wiki/%E9%87%9C%E5%B3%B6,  倉敷市,  https://ja.wikipedia.org/wiki/%E5%80%89%E6%95%B7%E5%B8%82, kamashima.geojson, 34.4215135, 133.8315528 
kamimizushima, 上水島,  https://ja.wikipedia.org/wiki/%E6%B0%B4%E5%B3%B6%E8%AB%B8%E5%B3%B6#%E6%B0%B4%E5%B3%B6%E7%BE%A4%E5%B3%B6,  倉敷市,  https://ja.wikipedia.org/wiki/%E5%80%89%E6%95%B7%E5%B8%82, kamimizushima.geojson, 34.4632613, 133.712248 
shimomzushima, 下水島,  https://ja.wikipedia.org/wiki/%E6%B0%B4%E5%B3%B6%E8%AB%B8%E5%B3%B6#%E6%B0%B4%E5%B3%B6%E7%BE%A4%E5%B3%B6,  倉敷市,  https://ja.wikipedia.org/wiki/%E5%80%89%E6%95%B7%E5%B8%82, shimomzushima.geojson, 34.462222, 133.690833 
kijima_okayama, 黄島_岡山,  https://ja.wikipedia.org/wiki/%E9%BB%84%E5%B3%B6_(%E5%B2%A1%E5%B1%B1%E7%9C%8C),  瀬戸内市,  https://ja.wikipedia.org/wiki/%E7%80%AC%E6%88%B8%E5%86%85%E5%B8%82, kijima_okayama.geojson, 34.5984715, 134.194947 
kuroshima_okayama, 黒島 _岡山,  https://ja.wikipedia.org/wiki/%E9%BB%92%E5%B3%B6_(%E5%B2%A1%E5%B1%B1%E7%9C%8C),  瀬戸内市,  https://ja.wikipedia.org/wiki/%E7%80%AC%E6%88%B8%E5%86%85%E5%B8%82, kuroshima_okayama.geojson, 34.598611, 134.160278 
takashima_okayama, 高島_岡山,  https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B3%B6_(%E5%B2%A1%E5%B1%B1%E5%B8%82%E5%8D%97%E5%8C%BA),  岡山市,  https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B1%B1%E5%B8%82', takashima_okayama.geojson, 34.603028, 133.989556 
maejima_okayama, 前島_岡山,  https://ja.wikipedia.org/wiki/%E5%89%8D%E5%B3%B6_(%E5%B2%A1%E5%B1%B1%E7%9C%8C),  瀬戸内市,  https://ja.wikipedia.org/wiki/%E7%80%AC%E6%88%B8%E5%86%85%E5%B8%82, maejima_okayama.geojson, 34.608611, 134.183333 
