1, 0, 4,Bailiwick ofGuernsey, https://en.wikipedia.org/wiki/Bailiwick_of_Guernsey, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Alderney.svg/60px-Flag_of_Alderney.svg.png, 60, 60, Saint Anne, https://en.wikipedia.org/wiki/Saint_Anne%2c_Alderney, Alderney, https://en.wikipedia.org/wiki/Alderney, 49.713333, -2.205833 
2, 1, 0,, , https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Guernsey.svg/60px-Flag_of_Guernsey.svg.png, 60, 60, Saint Peter Port, https://en.wikipedia.org/wiki/Saint_Peter_Port, Guernsey, https://en.wikipedia.org/wiki/Guernsey, 49.4555, -2.5368
3, 2, 0,, , https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Herm.svg/60px-Flag_of_Herm.svg.png, 60, 60, , , Herm, https://en.wikipedia.org/wiki/Herm, 49.466667, -2.45
4, 3, 0,, , https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Sark.svg/60px-Flag_of_Sark.svg.png, 60, 60, La Seigneurie, https://en.wikipedia.org/wiki/La_Seigneurie, Sark, https://en.wikipedia.org/wiki/Sark, 49.43775, -2.36272
5, 0, 0,Bailiwickof Jersey, https://en.wikipedia.org/wiki/Jersey, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Jersey.svg/60px-Flag_of_Jersey.svg.png, 60, 60, Saint Helier, https://en.wikipedia.org/wiki/Saint_Helier, Jersey, https://en.wikipedia.org/wiki/Jersey, 49.185833, -2.11
6, 0, 0,Isle of Man, https://en.wikipedia.org/wiki/Isle_of_Man, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_Isle_of_Mann.svg/60px-Flag_of_the_Isle_of_Mann.svg.png, 60, 60, Douglas, https://en.wikipedia.org/wiki/Douglas%2c_Isle_of_Man, Isle of Man, https://en.wikipedia.org/wiki/Isle_of_Man, 54.145, -4.482 
