1, 0, 4, Bailiwick ofGuernsey, https://en.wikipedia.org/wiki/Bailiwick_of_Guernsey,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Alderney.svg/60px-Flag_of_Alderney.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Alderney.svg/23px-Flag_of_Alderney.svg.png, 23, 12, Alderney, https://en.wikipedia.org/wiki/Alderney, Saint Anne, https://en.wikipedia.org/wiki/Saint_Anne%2c_Alderney, 49.713333, -2.205833 
2, 1, 0, , ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Guernsey.svg/60px-Flag_of_Guernsey.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Guernsey.svg/23px-Flag_of_Guernsey.svg.png, 23, 15, Guernsey, https://en.wikipedia.org/wiki/Guernsey, Saint Peter Port, https://en.wikipedia.org/wiki/Saint_Peter_Port, 49.4555, -2.5368
3, 1, 0, , ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Herm.svg/60px-Flag_of_Herm.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Herm.svg/23px-Flag_of_Herm.svg.png, 23, 14, Herm, https://en.wikipedia.org/wiki/Herm, , , 49.466667, -2.45
4, 1, 0, , ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Sark.svg/60px-Flag_of_Sark.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Sark.svg/23px-Flag_of_Sark.svg.png, 23, 14, Sark, https://en.wikipedia.org/wiki/Sark, La Seigneurie, https://en.wikipedia.org/wiki/La_Seigneurie, 49.43775, -2.36272
5, 0, 0, Bailiwickof Jersey, https://en.wikipedia.org/wiki/Jersey, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Jersey.svg/60px-Flag_of_Jersey.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Jersey.svg/23px-Flag_of_Jersey.svg.png, 23, 14, Jersey, https://en.wikipedia.org/wiki/Jersey, Saint Helier, https://en.wikipedia.org/wiki/Saint_Helier, 49.185833, -2.11
6, 0, 0, Isle of Man, https://en.wikipedia.org/wiki/Isle_of_Man, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_Isle_of_Mann.svg/60px-Flag_of_the_Isle_of_Mann.svg.png, 60, 60, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_Isle_of_Mann.svg/23px-Flag_of_the_Isle_of_Mann.svg.png, 23, 12, Isle of Man, https://en.wikipedia.org/wiki/Isle_of_Man, Douglas, https://en.wikipedia.org/wiki/Douglas%2c_Isle_of_Man, 54.145, -4.482 
