1, 34.15476449808432, 135.17945682802386, 和歌山マリーナシティ, , wakayama_marina.geojson 
2, 34.28300852329373, 135.01156444950442, 沖ノ島_和歌山, , okinoshima_wakayama.geojson 
3, 34.295972687792236, 135.04597298473223, 地ノ島_和歌山, , jinoshima_walayama.geojson 
4, 33.913777448102145, 135.50410702796208, 和歌山県, , wakayama.geojson 
5, 34.112811939308415, 135.07923475366528, 沖ノ島_2, , okinoshima_2.geojson 
6, 34.11254394349292, 135.1006997748035, 地ノ島_2, , jinoshima_2.geojson 
7, 33.85948792757424, 135.1510884832735, 御坊発電所, , gobou_htudensho.geojson 
8, 33.89239927565383, 135.87828467700072, 熊野川町嶋津, , kumanogawachou.geojson 
9, 34.0175543145477, 135.12286955935198, 鷹島, , takashima.geojson 
10, 33.94908184042263, 135.07406877932843, 蟻島, , ari_jima.geojson 
11, 34.00484873762699, 135.09606709903952, 黒島, , kuroshima.geojson 
12, 33.9893242941293, 135.08596812646488, 十九島, , tsurushima.geojson 
13, 33.62023016856681, 135.9471874170837, 中ノ島_和歌山, , okinoshima_wakayama.geojson 
14, 33.95998384676548, 135.95155420207314, 北山村, , kitayamamura.geojson 
15, 33.46663013191397, 135.82773690703237, 紀伊大島, , kii_ooshima.geojson 
16, 33.4492615712429, 135.81667490499737, 通夜島, , tsuya_jima.geojson 
